2034156;Build a Blockchain & Cryptocurrency | Full-Stack Edition;1099.0;/course/build-blockchain-full-stack/;backend;4.5;en;udemy;David Joseph Katz;intermediate
4657112;Complete algorithmic forex trading and back testing system;999.0;/course/complete-algorthmic-forex-trading-and-back-testing-system/;backend;4.8;en;udemy;Richard Allbert;intermediate
3935168;Angular and Django: A Rapid Guide - Advanced;1099.0;/course/angular-django-advanced/;backend;4.3;en;udemy;Antonio Papa;intermediate
1523224;Nuxt.js 2 - Vue.js on Steroids;1099.0;/course/nuxtjs-vuejs-on-steroids/;backend;4.6;en;udemy;Academind by Maximilian Schwarzmüller;intermediate
4606710;Practice Application Development With React And Django;999.0;/course/practice-application-development-with-react-and-django/;backend;4.6;en;udemy;James Smith;intermediate
2650862;The Complete Python/PostgreSQL Course 2.0;1099.0;/course/complete-python-postgresql-database-course/;backend;4.5;en;udemy;Codestars • over 2 million students worldwide!;intermediate
3681884;The Nuts and Bolts of OAuth 2.0;1099.0;/course/oauth-2-simplified/;backend;4.7;en;udemy;Aaron Parecki;intermediate
3573079;Kubernetes CKS 2022 Complete Course - Theory - Practice;479.0;/course/certified-kubernetes-security-specialist/;backend;4.7;en;udemy;Kim Wüstkamp;intermediate
3459068;Django 3 - Python Backend Web Development For Beginner;1099.0;/course/django-python-web-development-for-beginner/;backend;4.7;en;udemy;Kazi Ariyan;beginner
4754502;Pro Javascript backend developer;379.0;/course/pro-javascript-backend-developer/;backend;4.5;en;udemy;Ineuron Intelligence;beginner
1094964;Build a Backend REST API with Python & Django - Beginner;479.0;/course/django-python/;backend;4.6;en;udemy;Mark Winterbottom;beginner
881980;Pre-Programming: Everything you need to know before you code;1099.0;/course/pre-programming-everything-you-need-to-know-before-you-code/;backend;4.7;en;udemy;Evan Kimbrell;beginner
4649166;JavaScript Unit Testing - The Practical Guide;1099.0;/course/javascript-unit-testing-the-practical-guide/;backend;4.7;en;udemy;Academind by Maximilian Schwarzmüller;beginner
4588096;Svelte Crash Course through Projects w/ Backend Connections;849.0;/course/svelte-crash-course-through-projects-w-backend-connections/;backend;4.9;en;udemy;Dr. Mohammad Nauman;beginner
1619356;React in easy steps with Node and Java Backend;429.0;/course/reactjs-in-easy-steps/;backend;4.4;en;udemy;Bharath Thippireddy;beginner
4504300;The Nest JS Bootcamp - Complete Developer Guide;1099.0;/course/the-nest-js-bootcamp-complete-developer-guide/;backend;4.8;en;udemy;Laith Harb;beginner
1580524;Angular & Django Full Stack: web, backend API, mobile apps;999.0;/course/full-stack-development-web-app-mobile-app-back-end-api/;backend;4.4;en;udemy;Krystian Czekalski;beginner
4774978;Learn how to build a Backend REST API with Node JS;479.0;/course/build-backend-api-node-js-and-react-frontend/;backend;4.5;en;udemy;Pierre-Henry Soria;beginner
4378024;Backend Web Development - Python, Django,Databases, Git, API;1099.0;/course/backend-web-development-python-djangodatabases-git-api/;backend;4.4;en;udemy;Bluelime Learning Solutions;beginner
1711854;Angular Crash Course with Node and Java Backend;429.0;/course/angular-6-crash-course/;backend;4.6;en;udemy;Bharath Thippireddy;beginner
3801774;The 8base Developer Bootcamp - 0 to Hero Course!;379.0;/course/the-8base-developer-bootcamp-0-to-hero-course/;backend;4.9;en;udemy;Sebastian Scholl;beginner
3923062;Make A Pizza Website with Next.js Frontend & Django Backend;379.0;/course/make-a-pizza-website-with-nextjs-frontend-django-backend/;backend;4.5;en;udemy;Shane Keenan;beginner
4837964;Backend development with Vert.x;479.0;/course/backend-development-with-vertx/;backend;4.9;en;udemy;Asad Awadia;beginner
1995514;Learn Professional Web Development Skills From Scratch -2022;1099.0;/course/learn-professional-web-development-skills-from-scratch/;backend;4.2;en;udemy;Bluelime Learning Solutions;beginner
4541990;Supabase From Scratch: Serverless Database Backend with JS;449.0;/course/supabase-from-scratch-serverless-database-backend-with-javascript/;backend;4.5;en;udemy;Dr. Mohammad Nauman;beginner
860812;JavaScript Beginner Bootcamp (2022);1099.0;/course/javascript-the-basics-for-beginners/;backend;4.7;en;udemy;Rob Merrill;beginner
4383266;Build a Backend Project with NodeJS, ExpressJS, MongoDB;429.0;/course/build-backend-app/;backend;4.3;en;udemy;Nikhil Thadani;beginner
3966970;Vue Masterclass;379.0;/course/vue-masterclass/;backend;4.8;en;udemy;Boris Paskhaver;beginner
